y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
6,17,6,5,CA,Amador County,116,205,9937
6,17,6,85,CA,Santa Clara County,113,175,14638
6,17,6,1,CA,Alameda County,101,145,9712
6,17,6,75,CA,San Francisco County,89,113,14449
6,17,6,57,CA,Nevada County,88,149,7214
6,17,4,13,AZ,Maricopa County,87,150,7539
6,17,6,13,CA,Contra Costa County,87,137,7730
6,17,6,59,CA,Orange County,73,102,6611
6,17,6,113,CA,Yolo County,63,93,6468
6,17,32,3,NV,Clark County,62,105,4661
6,17,6,97,CA,Sonoma County,61,101,7041
6,17,6,81,CA,San Mateo County,54,77,6373
6,17,6,77,CA,San Joaquin County,52,86,4035
6,17,6,65,CA,Riverside County,51,83,4820
6,17,16,1,ID,Ada County,49,106,6736
6,17,6,7,CA,Butte County,47,66,3029
6,17,53,33,WA,King County,42,72,5920
6,17,6,95,CA,Solano County,41,61,3339
6,17,32,19,NV,Lyon County,40,65,3128
6,17,6,79,CA,San Luis Obispo County,39,53,4004
6,17,6,87,CA,Santa Cruz County,38,52,4126
6,17,49,35,UT,Salt Lake County,35,42,1183
6,17,41,51,OR,Multnomah County,34,43,1182
6,17,6,71,CA,San Bernardino County,33,50,1848
6,17,6,23,CA,Humboldt County,28,38,1910
6,17,48,453,TX,Travis County,27,36,2735
6,17,16,27,ID,Canyon County,25,66,2345
6,17,48,491,TX,Williamson County,25,55,3020
6,17,6,115,CA,Yuba County,24,43,1308
6,17,6,99,CA,Stanislaus County,23,35,2057
6,17,6,111,CA,Ventura County,23,32,2379
6,17,4,25,AZ,Yavapai County,22,39,2184
6,17,6,53,CA,Monterey County,22,36,2096
6,17,6,3,CA,Alpine County,21,33,1957
6,17,6,19,CA,Fresno County,21,35,1285
6,17,41,29,OR,Jackson County,21,30,1371
6,17,49,49,UT,Utah County,21,50,3703
6,17,6,83,CA,Santa Barbara County,20,26,1286
6,17,6,89,CA,Shasta County,20,28,1315
6,17,36,61,NY,New York County,20,20,2994
6,17,58,0,SS,Other flows - Same State,192,286,53945
6,17,59,0,DS,Other flows - Different State,2014,3734,221522
6,17,59,1,DS,Other flows - Northeast,152,238,11533
6,17,59,3,DS,Other flows - Midwest,240,478,21440
6,17,59,5,DS,Other flows - South,879,1783,121773
6,17,59,7,DS,Other flows - West,743,1235,66776
6,17,57,9,FR,Foreign - Other flows,-1,-1,-1
6,19,96,0,CA,Fresno County Total Migration-US and Foreign,14302,25787,1031586
6,19,97,0,CA,Fresno County Total Migration-US,14271,25727,1030070
6,19,97,1,CA,Fresno County Total Migration-Same State,8793,15398,585664
6,19,97,3,CA,Fresno County Total Migration-Different State,5478,10329,444406
6,19,98,0,CA,Fresno County Total Migration-Foreign,31,60,1516
6,19,6,19,CA,Fresno County Non-migrants,359818,773651,25709712
6,19,6,39,CA,Madera County,1523,3119,111257
6,19,6,107,CA,Tulare County,1138,2107,58379
6,19,6,37,CA,Los Angeles County,715,1080,36341
6,19,6,31,CA,Kings County,618,1198,27370
6,19,6,67,CA,Sacramento County,455,701,27112
6,19,6,73,CA,San Diego County,419,673,37754
6,19,6,85,CA,Santa Clara County,333,496,21738
6,19,6,29,CA,Kern County,305,530,15388
6,19,6,79,CA,San Luis Obispo County,300,499,31879
6,19,32,3,NV,Clark County,275,477,12520
6,19,6,47,CA,Merced County,270,500,11644
6,19,6,59,CA,Orange County,255,409,19799
6,19,6,65,CA,Riverside County,227,391,11476
6,19,6,1,CA,Alameda County,214,319,12459
6,19,4,13,AZ,Maricopa County,209,356,22307
6,19,6,77,CA,San Joaquin County,204,350,11530
6,19,6,99,CA,Stanislaus County,183,311,7899
6,19,6,53,CA,Monterey County,182,307,14924
6,19,6,71,CA,San Bernardino County,169,272,8812
6,19,6,13,CA,Contra Costa County,131,236,10199
6,19,6,75,CA,San Francisco County,115,149,8488
6,19,6,83,CA,Santa Barbara County,110,195,8029
6,19,53,33,WA,King County,110,179,13807
6,19,6,111,CA,Ventura County,93,157,7019
6,19,6,95,CA,Solano County,91,129,5101
6,19,32,31,NV,Washoe County,89,163,9243
6,19,6,61,CA,Placer County,83,147,7098
6,19,48,29,TX,Bexar County,69,131,5425
6,19,53,53,WA,Pierce County,68,136,3576
6,19,6,81,CA,San Mateo County,66,106,5947
6,19,48,113,TX,Dallas County,63,104,3411
6,19,48,201,TX,Harris County,63,111,3768
6,19,48,439,TX,Tarrant County,63,123,4048
6,19,6,97,CA,Sonoma County,56,98,3678
6,19,16,1,ID,Ada County,55,104,5582
6,19,41,51,OR,Multnomah County,54,75,2765
6,19,6,87,CA,Santa Cruz County,46,84,3582
6,19,6,113,CA,Yolo County,44,76,3466
6,19,48,85,TX,Collin County,42,85,5508
6,19,49,35,UT,Salt Lake County,42,62,1645
6,19,48,453,TX,Travis County,41,59,3448
6,19,6,7,CA,Butte County,39,62,1441
6,19,40,143,OK,Tulsa County,39,83,1631
6,19,41,67,OR,Washington County,39,66,2182
6,19,15,3,HI,Honolulu County,38,61,2505
6,19,17,31,IL,Cook County,37,50,2573
6,19,48,121,TX,Denton County,37,72,4014
6,19,53,11,WA,Clark County,35,78,2350
6,19,4,27,AZ,Yuma County,34,70,1455
6,19,6,25,CA,Imperial County,34,69,944
6,19,36,81,NY,Queens County,33,36,1562
6,19,4,19,AZ,Pima County,32,51,3133
6,19,4,25,AZ,Yavapai County,32,56,4434
6,19,6,23,CA,Humboldt County,32,49,975
6,19,6,89,CA,Shasta County,32,48,1187
6,19,8,41,CO,El Paso County,32,60,2036
6,19,41,39,OR,Lane County,32,53,2068
6,19,57,5,FR,Foreign - APO/FPO ZIPs,31,60,1516
6,19,6,17,CA,El Dorado County,30,62,3196
6,19,6,43,CA,Mariposa County,30,43,1384
6,19,8,31,CO,Denver County,30,37,1871
6,19,27,53,MN,Hennepin County,30,50,2963
6,19,16,55,ID,Kootenai County,28,63,2509
6,19,53,61,WA,Snohomish County,28,55,2390
6,19,6,41,CA,Marin County,27,49,2239
6,19,27,123,MN,Ramsey County,27,60,697
6,19,4,21,AZ,Pinal County,26,49,1150
6,19,16,27,ID,Canyon County,26,50,2074
6,19,48,141,TX,El Paso County,25,63,864
6,19,48,339,TX,Montgomery County,25,51,1596
6,19,4,15,AZ,Mohave County,24,37,1892
6,19,6,101,CA,Sutter County,24,38,834
6,19,47,93,TN,Knox County,24,58,2425
6,19,49,49,UT,Utah County,24,53,2738
6,19,6,69,CA,San Benito County,23,32,1098
6,19,41,29,OR,Jackson County,23,45,1037
6,19,53,63,WA,Spokane County,23,39,1364
6,19,48,491,TX,Williamson County,22,31,1758
6,19,2,20,AK,Anchorage Municipality,20,38,764
6,19,6,57,CA,Nevada County,20,32,2633
6,19,18,97,IN,Marion County,20,34,913
6,19,35,1,NM,Bernalillo County,20,37,1108
6,19,48,27,TX,Bell County,20,36,1068
6,19,58,0,SS,Other flows - Same State,157,281,9202
6,19,59,0,DS,Other flows - Different State,3350,6553,253816
6,19,59,1,DS,Other flows - Northeast,265,414,21124
6,19,59,3,DS,Other flows - Midwest,721,1417,43323
6,19,59,5,DS,Other flows - South,1639,3396,133577
6,19,59,7,DS,Other flows - West,725,1326,55793
6,19,57,9,FR,Foreign - Other flows,-1,-1,-1
6,21,96,0,CA,Glenn County Total Migration-US and Foreign,725,1346,39425
6,21,97,0,CA,Glenn County Total Migration-US,725,1346,39425
6,21,97,1,CA,Glenn County Total Migration-Same State,567,1045,29632
6,21,97,3,CA,Glenn County Total Migration-Different State,158,301,9793
6,21,6,21,CA,Glenn County Non-migrants,10495,22838,684105
6,21,6,7,CA,Butte County,228,390,11502
6,21,6,103,CA,Tehama County,112,243,5122
6,21,6,67,CA,Sacramento County,34,58,2315
6,21,6,89,CA,Shasta County,27,55,1620
6,21,6,11,CA,Colusa County,20,36,1095
6,21,58,0,SS,Other flows - Same State,146,263,7978
6,21,59,0,DS,Other flows - Different State,158,301,9793
6,21,59,1,DS,Other flows - Northeast,-1,-1,-1
6,21,59,3,DS,Other flows - Midwest,-1,-1,-1
6,21,59,5,DS,Other flows - South,71,144,3609
6,21,59,7,DS,Other flows - West,87,157,6184
6,21,57,9,FR,Foreign - Other flows,-1,-1,-1
6,23,96,0,CA,Humboldt County Total Migration-US and Foreign,3082,4663,187742
6,23,97,0,CA,Humboldt County Total Migration-US,3082,4663,187742
6,23,97,1,CA,Humboldt County Total Migration-Same State,1550,2234,94809
6,23,97,3,CA,Humboldt County Total Migration-Different State,1532,2429,92933
6,23,6,23,CA,Humboldt County Non-migrants,48467,88946,3516055
6,23,6,89,CA,Shasta County,146,260,7223
6,23,6,37,CA,Los Angeles County,131,160,7493
6,23,6,67,CA,Sacramento County,106,152,4553
6,23,6,73,CA,San Diego County,103,137,8518
6,23,6,97,CA,Sonoma County,89,108,4898
6,23,6,65,CA,Riverside County,64,93,2834
6,23,6,1,CA,Alameda County,54,77,4504
6,23,6,7,CA,Butte County,50,73,2671
6,23,6,59,CA,Orange County,50,54,2078
6,23,6,13,CA,Contra Costa County,44,55,2170
6,23,6,105,CA,Trinity County,44,92,2950
6,23,6,45,CA,Mendocino County,43,65,1750
6,23,41,51,OR,Multnomah County,43,52,1709
6,23,41,29,OR,Jackson County,42,60,2175
6,23,4,13,AZ,Maricopa County,41,55,2530
6,23,6,61,CA,Placer County,41,70,3007
6,23,6,85,CA,Santa Clara County,41,50,2608
6,23,6,15,CA,Del Norte County,34,56,1552
6,23,6,75,CA,San Francisco County,34,41,4344
6,23,32,3,NV,Clark County,34,50,3001
6,23,6,111,CA,Ventura County,31,41,2235
6,23,41,39,OR,Lane County,31,39,1159
6,23,6,17,CA,El Dorado County,30,49,1556
6,23,6,71,CA,San Bernardino County,30,43,949
6,23,53,33,WA,King County,30,38,1600
6,23,6,19,CA,Fresno County,28,34,793
6,23,41,33,OR,Josephine County,28,57,1447
6,23,41,17,OR,Deschutes County,26,41,2304
6,23,6,93,CA,Siskiyou County,25,44,1124
6,23,6,77,CA,San Joaquin County,24,34,1610
6,23,6,87,CA,Santa Cruz County,22,27,586
6,23,32,31,NV,Washoe County,21,32,1319
6,23,6,53,CA,Monterey County,20,28,1161
6,23,6,81,CA,San Mateo County,20,25,999
6,23,6,95,CA,Solano County,20,32,1162
6,23,58,0,SS,Other flows - Same State,226,337,10742
6,23,59,0,DS,Other flows - Different State,1236,2005,75688
6,23,59,1,DS,Other flows - Northeast,115,170,6757
6,23,59,3,DS,Other flows - Midwest,171,264,10633
6,23,59,5,DS,Other flows - South,410,696,25488
6,23,59,7,DS,Other flows - West,540,875,32810
6,23,57,9,FR,Foreign - Other flows,-1,-1,-1
6,25,96,0,CA,Imperial County Total Migration-US and Foreign,3207,5842,144207
6,25,97,0,CA,Imperial County Total Migration-US,3207,5842,144207
6,25,97,1,CA,Imperial County Total Migration-Same State,1882,3294,82527
6,25,97,3,CA,Imperial County Total Migration-Different State,1325,2548,61680
6,25,6,25,CA,Imperial County Non-migrants,71853,163539,3749041
6,25,6,73,CA,San Diego County,627,1087,36186
6,25,6,65,CA,Riverside County,446,846,16589
6,25,4,27,AZ,Yuma County,361,780,15607
6,25,6,37,CA,Los Angeles County,234,352,7487
6,25,4,13,AZ,Maricopa County,215,373,8086
6,25,6,71,CA,San Bernardino County,118,200,3988
6,25,6,29,CA,Kern County,64,121,1932
6,25,6,59,CA,Orange County,58,89,2699
6,25,32,3,NV,Clark County,45,82,1734
6,25,4,19,AZ,Pima County,32,51,1848
6,25,6,53,CA,Monterey County,31,58,794
6,25,6,19,CA,Fresno County,30,57,1129
6,25,6,67,CA,Sacramento County,29,35,1422
6,25,4,21,AZ,Pinal County,20,39,1162
6,25,58,0,SS,Other flows - Same State,245,449,10301
6,25,59,0,DS,Other flows - Different State,652,1223,33243
6,25,59,1,DS,Other flows - Northeast,30,50,1459
6,25,59,3,DS,Other flows - Midwest,91,155,3979
6,25,59,5,DS,Other flows - South,289,569,15919
6,25,59,7,DS,Other flows - West,242,449,11887
6,25,57,9,FR,Foreign - Other flows,-1,-1,-1
6,27,96,0,CA,Inyo County Total Migration-US and Foreign,558,915,37498
6,27,97,0,CA,Inyo County Total Migration-US,558,915,37498
6,27,97,1,CA,Inyo County Total Migration-Same State,273,431,19382
6,27,97,3,CA,Inyo County Total Migration-Different State,285,484,18116
6,27,6,27,CA,Inyo County Non-migrants,6860,13127,544696
6,27,6,37,CA,Los Angeles County,49,74,3585
6,27,6,51,CA,Mono County,39,68,3350
6,27,6,29,CA,Kern County,35,69,2102
6,27,32,31,NV,Washoe County,25,43,1076
6,27,6,73,CA,San Diego County,20,26,1502
6,27,58,0,SS,Other flows - Same State,130,194,8843
6,27,59,0,DS,Other flows - Different State,260,441,17040
6,27,59,1,DS,Other flows - Northeast,-1,-1,-1
6,27,59,3,DS,Other flows - Midwest,23,40,1116
6,27,59,5,DS,Other flows - South,72,137,4349
6,27,59,7,DS,Other flows - West,165,264,11575
6,27,57,9,FR,Foreign - Other flows,-1,-1,-1
6,29,96,0,CA,Kern County Total Migration-US and Foreign,14811,28326,993045
6,29,97,0,CA,Kern County Total Migration-US,14733,28166,988600
6,29,97,1,CA,Kern County Total Migration-Same State,7030,12119,412669
6,29,97,3,CA,Kern County Total Migration-Different State,7703,16047,575932
6,29,98,0,CA,Kern County Total Migration-Foreign,78,160,4445
6,29,6,29,CA,Kern County Non-migrants,307495,680071,20113848
6,29,6,37,CA,Los Angeles County,2068,3668,113566
6,29,6,73,CA,San Diego County,474,743,27053
6,29,6,107,CA,Tulare County,435,888,17824
6,29,6,71,CA,San Bernardino County,389,729,19923
6,29,32,3,NV,Clark County,383,762,23594
6,29,6,19,CA,Fresno County,379,672,24447
6,29,6,65,CA,Riverside County,360,618,17044
6,29,6,111,CA,Ventura County,344,600,25698
6,29,6,59,CA,Orange County,337,506,24845
6,29,6,79,CA,San Luis Obispo County,335,521,25048
6,29,4,13,AZ,Maricopa County,280,538,19095
6,29,6,67,CA,Sacramento County,207,310,10069
6,29,6,83,CA,Santa Barbara County,167,325,21974
6,29,48,201,TX,Harris County,146,336,12420
6,29,6,1,CA,Alameda County,135,211,9204
6,29,6,85,CA,Santa Clara County,132,201,10441
6,29,6,31,CA,Kings County,127,192,3142
6,29,6,77,CA,San Joaquin County,113,196,5543
6,29,48,29,TX,Bexar County,99,223,6412
6,29,6,53,CA,Monterey County,95,156,3829
6,29,4,15,AZ,Mohave County,91,174,4978
6,29,8,41,CO,El Paso County,88,169,5841
6,29,48,439,TX,Tarrant County,84,197,6476
6,29,53,33,WA,King County,82,133,6869
6,29,6,13,CA,Contra Costa County,79,143,6976
6,29,57,5,FR,Foreign - APO/FPO ZIPs,78,160,4445
6,29,32,31,NV,Washoe County,74,128,5220
6,29,48,85,TX,Collin County,66,166,7707
6,29,48,121,TX,Denton County,66,136,5456
6,29,6,75,CA,San Francisco County,64,78,5003
6,29,16,1,ID,Ada County,64,134,5089
6,29,6,99,CA,Stanislaus County,63,104,2297
6,29,6,47,CA,Merced County,62,115,2280
6,29,49,35,UT,Salt Lake County,61,114,3431
6,29,48,339,TX,Montgomery County,60,137,6522
6,29,4,19,AZ,Pima County,58,117,3828
6,29,48,329,TX,Midland County,58,140,6101
6,29,53,53,WA,Pierce County,58,123,3309
6,29,6,95,CA,Solano County,57,96,3120
6,29,6,81,CA,San Mateo County,50,85,3574
6,29,16,55,ID,Kootenai County,50,130,4025
6,29,41,51,OR,Multnomah County,50,71,2434
6,29,48,113,TX,Dallas County,50,97,2736
6,29,6,25,CA,Imperial County,49,85,1049
6,29,40,143,OK,Tulsa County,48,99,2697
6,29,40,109,OK,Oklahoma County,46,108,4883
6,29,48,141,TX,El Paso County,45,100,1971
6,29,48,453,TX,Travis County,45,73,2319
6,29,6,39,CA,Madera County,44,82,1609
6,29,6,61,CA,Placer County,44,98,4811
6,29,15,3,HI,Honolulu County,43,86,2486
6,29,4,25,AZ,Yavapai County,42,69,4271
6,29,6,7,CA,Butte County,42,67,2102
6,29,16,27,ID,Canyon County,40,94,3299
6,29,41,39,OR,Lane County,39,60,2497
6,29,53,61,WA,Snohomish County,39,63,2339
6,29,17,31,IL,Cook County,38,58,2603
6,29,4,21,AZ,Pinal County,37,88,3226
6,29,53,63,WA,Spokane County,35,70,2089
6,29,6,23,CA,Humboldt County,33,52,910
6,29,6,87,CA,Santa Cruz County,33,44,2248
6,29,6,97,CA,Sonoma County,33,57,3168
6,29,41,67,OR,Washington County,33,62,1761
6,29,6,113,CA,Yolo County,32,64,1166
6,29,35,1,NM,Bernalillo County,32,67,2164
6,29,49,57,UT,Weber County,31,70,2828
6,29,6,89,CA,Shasta County,30,61,1912
6,29,47,93,TN,Knox County,30,83,3197
6,29,48,491,TX,Williamson County,30,59,2730
6,29,53,11,WA,Clark County,30,55,2275
6,29,37,51,NC,Cumberland County,29,52,1481
6,29,48,157,TX,Fort Bend County,29,96,4610
6,29,48,367,TX,Parker County,28,78,3069
6,29,12,91,FL,Okaloosa County,27,67,1845
6,29,49,11,UT,Davis County,27,77,2477
6,29,4,27,AZ,Yuma County,26,48,1234
6,29,47,37,TN,Davidson County,26,36,1097
6,29,47,125,TN,Montgomery County,26,77,2019
6,29,48,215,TX,Hidalgo County,26,62,864
6,29,48,303,TX,Lubbock County,26,66,1744
6,29,48,423,TX,Smith County,26,67,1815
6,29,8,31,CO,Denver County,25,33,1416
6,29,8,59,CO,Jefferson County,24,37,1907
6,29,38,105,ND,Williams County,24,64,1315
6,29,41,5,OR,Clackamas County,24,38,1104
6,29,46,103,SD,Pennington County,24,50,2202
6,29,49,49,UT,Utah County,23,52,1974
6,29,51,59,VA,Fairfax County,23,54,1955
6,29,5,7,AR,Benton County,22,51,1009
6,29,6,27,CA,Inyo County,22,31,1500
6,29,6,109,CA,Tuolumne County,22,28,391
6,29,8,35,CO,Douglas County,22,36,1565
6,29,12,95,FL,Orange County,22,40,1489
6,29,12,9,FL,Brevard County,21,47,2719
6,29,18,97,IN,Marion County,21,46,1119
6,29,32,23,NV,Nye County,21,35,1447
6,29,41,17,OR,Deschutes County,21,30,1425
6,29,53,29,WA,Island County,21,49,1262
6,29,53,35,WA,Kitsap County,21,33,1324
6,29,8,5,CO,Arapahoe County,20,30,866
6,29,29,77,MO,Greene County,20,51,2046
6,29,37,183,NC,Wake County,20,41,1683
6,29,40,27,OK,Cleveland County,20,46,1700
6,29,48,27,TX,Bell County,20,46,1132
6,29,58,0,SS,Other flows - Same State,174,293,8903
6,29,59,0,DS,Other flows - Different State,4297,9023,329838
6,29,59,1,DS,Other flows - Northeast,317,556,22397
6,29,59,3,DS,Other flows - Midwest,915,1846,55276
6,29,59,5,DS,Other flows - South,2081,4590,171609
6,29,59,7,DS,Other flows - West,984,2031,80555
6,29,57,9,FR,Foreign - Other flows,-1,-1,-1
6,31,96,0,CA,Kings County Total Migration-US and Foreign,3883,7451,216615
6,31,97,0,CA,Kings County Total Migration-US,3821,7316,213080
6,31,97,1,CA,Kings County Total Migration-Same State,2213,3920,119119
6,31,97,3,CA,Kings County Total Migration-Different State,1608,3396,93961
6,31,98,0,CA,Kings County Total Migration-Foreign,62,135,3535
6,31,6,31,CA,Kings County Non-migrants,47945,106398,2972085
6,31,6,19,CA,Fresno County,546,1034,30461
6,31,6,107,CA,Tulare County,444,884,22861
6,31,6,37,CA,Los Angeles County,183,258,6589
6,31,6,73,CA,San Diego County,182,351,8053
6,31,6,29,CA,Kern County,103,176,4831
6,31,6,79,CA,San Luis Obispo County,76,131,6182
6,31,6,65,CA,Riverside County,69,120,2376
6,31,6,67,CA,Sacramento County,69,107,2584
6,31,6,71,CA,San Bernardino County,68,104,1863
6,31,57,5,FR,Foreign - APO/FPO ZIPs,62,135,3535
6,31,32,3,NV,Clark County,49,91,1892
6,31,4,13,AZ,Maricopa County,48,88,2507
6,31,6,111,CA,Ventura County,44,92,2364
6,31,53,29,WA,Island County,43,109,2300
6,31,6,59,CA,Orange County,35,49,1347
6,31,51,810,VA,Virginia Beach city,34,107,2780
6,31,6,53,CA,Monterey County,33,47,1262
6,31,6,85,CA,Santa Clara County,33,64,1831
6,31,48,29,TX,Bexar County,32,64,1630
6,31,6,1,CA,Alameda County,31,43,1525
6,31,6,77,CA,San Joaquin County,31,45,804
6,31,12,31,FL,Duval County,27,56,1261
6,31,6,39,CA,Madera County,22,47,1020
6,31,12,33,FL,Escambia County,22,46,1391
6,31,48,201,TX,Harris County,22,47,832
6,31,48,439,TX,Tarrant County,22,53,1311
6,31,6,25,CA,Imperial County,21,32,622
6,31,8,41,CO,El Paso County,21,49,1320
6,31,15,3,HI,Honolulu County,21,38,1075
6,31,32,31,NV,Washoe County,21,44,1074
6,31,6,13,CA,Contra Costa County,20,26,817
6,31,6,75,CA,San Francisco County,20,25,836
6,31,51,710,VA,Norfolk city,20,49,888
6,31,58,0,SS,Other flows - Same State,183,287,8329
6,31,59,0,DS,Other flows - Different State,1226,2555,73701
6,31,59,1,DS,Other flows - Northeast,86,175,5440
6,31,59,3,DS,Other flows - Midwest,199,409,9824
6,31,59,5,DS,Other flows - South,598,1319,35252
6,31,59,7,DS,Other flows - West,343,652,23185
6,31,57,9,FR,Foreign - Other flows,-1,-1,-1
6,33,96,0,CA,Lake County Total Migration-US and Foreign,1473,2521,95875
6,33,97,0,CA,Lake County Total Migration-US,1473,2521,95875
6,33,97,1,CA,Lake County Total Migration-Same State,879,1488,59485
6,33,97,3,CA,Lake County Total Migration-Different State,594,1033,36390
6,33,6,33,CA,Lake County Non-migrants,21453,42636,1311856
6,33,6,97,CA,Sonoma County,226,364,15675
6,33,6,45,CA,Mendocino County,101,208,5520
6,33,6,67,CA,Sacramento County,59,92,3644
6,33,6,55,CA,Napa County,37,71,1845
6,33,6,95,CA,Solano County,37,60,1881
6,33,6,7,CA,Butte County,31,58,1614
6,33,6,1,CA,Alameda County,27,36,1155
6,33,6,85,CA,Santa Clara County,24,38,2047
6,33,6,75,CA,San Francisco County,23,31,2456
6,33,6,37,CA,Los Angeles County,22,40,665
6,33,6,23,CA,Humboldt County,21,29,1404
6,33,32,31,NV,Washoe County,21,32,1490
6,33,58,0,SS,Other flows - Same State,271,463,18374
6,33,59,0,DS,Other flows - Different State,573,1001,34900
6,33,59,1,DS,Other flows - Northeast,40,66,2162
6,33,59,3,DS,Other flows - Midwest,79,132,4429
6,33,59,5,DS,Other flows - South,190,357,13099
6,33,59,7,DS,Other flows - West,264,446,15209
6,33,57,9,FR,Foreign - Other flows,-1,-1,-1
6,35,96,0,CA,Lassen County Total Migration-US and Foreign,1034,1739,50839
6,35,97,0,CA,Lassen County Total Migration-US,1034,1739,50839
6,35,97,1,CA,Lassen County Total Migration-Same State,603,923,25910
6,35,97,3,CA,Lassen County Total Migration-Different State,431,816,24930
6,35,6,35,CA,Lassen County Non-migrants,8328,17039,562656
6,35,32,31,NV,Washoe County,79,138,4591
6,35,6,37,CA,Los Angeles County,40,55,1555
6,35,6,67,CA,Sacramento County,40,65,1523
6,35,6,89,CA,Shasta County,40,65,2133
6,35,6,29,CA,Kern County,38,49,895
6,35,6,7,CA,Butte County,36,57,1443
6,35,6,63,CA,Plumas County,34,69,2332
6,35,6,107,CA,Tulare County,31,61,1963
6,35,6,73,CA,San Diego County,26,31,1356
6,35,6,31,CA,Kings County,24,36,1181
6,35,6,19,CA,Fresno County,21,38,765
6,35,6,25,CA,Imperial County,20,30,779
6,35,58,0,SS,Other flows - Same State,253,367,9984
6,35,59,0,DS,Other flows - Different State,352,678,20338
6,35,59,1,DS,Other flows - Northeast,-1,-1,-1
6,35,59,3,DS,Other flows - Midwest,45,75,2312
6,35,59,5,DS,Other flows - South,118,245,8019
6,35,59,7,DS,Other flows - West,189,358,10007
6,35,57,9,FR,Foreign - Other flows,-1,-1,-1
6,37,96,0,CA,Los Angeles County Total Migration-US and Foreign,177268,298210,19081049
6,37,97,0,CA,Los Angeles County Total Migration-US,176895,297551,19049356
6,37,97,1,CA,Los Angeles County Total Migration-Same State,90096,155854,9212118
6,37,97,3,CA,Los Angeles County Total Migration-Different State,86799,141697,9837238
6,37,98,0,CA,Los Angeles County Total Migration-Foreign,373,659,31693
6,37,6,37,CA,Los Angeles County Non-migrants,3944880,7387364,430148598
6,37,6,59,CA,Orange County,21267,34853,2384364
